Sample_ID_phyloseq,tax_id,count_16s,species,genus,family,order,class,phylum,superkingdom,Latitude,Longitude,Morphology_species,Sex,Age,Weight_g,Location_type,Date,conc_16s__PCR,Gene,Sample_ID,barcode_16s,is_control,sample_or_control
R50__barcode54,7716,498.8100922820156,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.579395,18.192067,Micaelamys_namaquesnsis,female,adult,36,Bush,26.03.2023,12,16s,R50,barcode54,FALSE,sample
R16__barcode20,7716,100.51191855805422,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.613508,18.192469,Mastomy_coucha,male,adult,44,House_outdoors,23.03.2023,18,16s,R16,barcode20,FALSE,sample
R01__barcode01,7716,49.55483902088369,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.578899,18.189302,Mastomy_coucha,male,adult,38.7,Outdoor_kitchen,22.03.2023,5.92,16s,R01,barcode01,FALSE,sample
R01__barcode02,7716,31.83671319945575,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.578899,18.189302,Mastomy_coucha,male,adult,38.7,Outdoor_kitchen,22.03.2023,11.6,16s,R01,barcode02,FALSE,sample
R51__barcode55,7716,39.07838193,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.579473,18.191019,Micaelamys_namaquesnsis,female,adult,40,Bush,26.03.2023,18,16s,R51,barcode55,FALSE,sample
R18__barcode22,7716,170.48864643577906,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.615737,18.192335,Mastomy_coucha,male,adult,34,House_outdoors,23.03.2023,11.7,16s,R18,barcode22,FALSE,sample
R07__barcode12,7716,232.6586495802746,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.580747,18.187053,Mastomy_coucha,male,adult,45.5,Indoors,22.03.2023,20,16s,R07,barcode12,FALSE,sample
R24__barcode28,7716,57.33868521,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,33,Farm,23.03.2023,17,16s,R24,barcode28,FALSE,sample
R06__barcode09,7716,428.49113746475007,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.580747,18.187053,Micaelamys_namaquesnsis,male,adult,84.16,Indoors,22.03.2023,30,16s,R06,barcode09,FALSE,sample
R22__barcode26,7716,382.1804895873791,hominis;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,35,Farm,23.03.2023,6,16s,R22,barcode26,FALSE,sample
R29__barcode33,7955,14.692661738060911,bogorensis;,Asaia,Acetobacteraceae,Acetobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,-22.683382,18.16094,Micaelamys_namaquesnsis,NA,adult,NA,House,24.03.2023,33,16s,R29,barcode33,FALSE,sample
R47__barcode51,8,21.53483079755029,NA,[Eubacterium] nodatum group,Anaerovoracaceae,Peptostreptococcales-Tissierellales,Clostridia,Firmicutes,Bacteria,-22.583613,18.186369,Elephantulus_intufi,unidentified,adult,63,Bush,25.03.2023,27,16s,R47,barcode51,FALSE,sample
R21__barcode25,8,17.000000013106693,NA,[Eubacterium] nodatum group,Anaerovoracaceae,Peptostreptococcales-Tissierellales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,38,Farm,23.03.2023,19,16s,R21,barcode25,FALSE,sample
R25__barcode29,8,11.967913163734814,NA,[Eubacterium] nodatum group,Anaerovoracaceae,Peptostreptococcales-Tissierellales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Micaelamys_namaquesnsis,male,adult,64,Farm,23.03.2023,21,16s,R25,barcode29,FALSE,sample
R50__barcode54,8,15.822964400018147,NA,[Eubacterium] nodatum group,Anaerovoracaceae,Peptostreptococcales-Tissierellales,Clostridia,Firmicutes,Bacteria,-22.579395,18.192067,Micaelamys_namaquesnsis,female,adult,36,Bush,26.03.2023,12,16s,R50,barcode54,FALSE,sample
R18__barcode22,8,20.99999999999994,NA,[Eubacterium] nodatum group,Anaerovoracaceae,Peptostreptococcales-Tissierellales,Clostridia,Firmicutes,Bacteria,-22.615737,18.192335,Mastomy_coucha,male,adult,34,House_outdoors,23.03.2023,11.7,16s,R18,barcode22,FALSE,sample
R22__barcode26,8,103.71194220354464,NA,[Eubacterium] nodatum group,Anaerovoracaceae,Peptostreptococcales-Tissierellales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,35,Farm,23.03.2023,6,16s,R22,barcode26,FALSE,sample
R47__barcode51,8010,34.34400489668693,NA,Faecalitalea,Erysipelotrichaceae,Erysipelotrichales,Bacilli,Firmicutes,Bacteria,-22.583613,18.186369,Elephantulus_intufi,unidentified,adult,63,Bush,25.03.2023,27,16s,R47,barcode51,FALSE,sample
R47__barcode51,8072,17.993444140567128,NA,Lactovum,Streptococcaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.583613,18.186369,Elephantulus_intufi,unidentified,adult,63,Bush,25.03.2023,27,16s,R47,barcode51,FALSE,sample
R50__barcode54,8072,19.00436191621917,NA,Lactovum,Streptococcaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.579395,18.192067,Micaelamys_namaquesnsis,female,adult,36,Bush,26.03.2023,12,16s,R50,barcode54,FALSE,sample
R15__barcode19,8095,40.00000000000018,NA,Oxalobacter,Oxalobacteraceae,Burkholderiales,Gammaproteobacteria,Proteobacteria,Bacteria,-22.613508,18.192469,Micaelamys_namaquesnsis,male,adult,54,House_outdoors,23.03.2023,8,16s,R15,barcode19,FALSE,sample
R22__barcode26,8095,13.990111015882498,NA,Oxalobacter,Oxalobacteraceae,Burkholderiales,Gammaproteobacteria,Proteobacteria,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,35,Farm,23.03.2023,6,16s,R22,barcode26,FALSE,sample
R05__barcode08,8098,1071.0000000199398,NA,Candidatus Saccharimonas,Saccharimonadaceae,Saccharimonadales,Saccharimonadia,Patescibacteria,Bacteria,-22.580747,18.187053,Micaelamys_namaquesnsis,male,adult,43.5,Indoors,22.03.2023,2.1,16s,R05,barcode08,FALSE,sample
R46__barcode50,8098,20,NA,Candidatus Saccharimonas,Saccharimonadaceae,Saccharimonadales,Saccharimonadia,Patescibacteria,Bacteria,-22.583613,18.186369,Mastomy_coucha,female,adult,45,Bush,25.03.2023,25,16s,R46,barcode50,FALSE,sample
R19__barcode24,8098,25.00000003952472,NA,Candidatus Saccharimonas,Saccharimonadaceae,Saccharimonadales,Saccharimonadia,Patescibacteria,Bacteria,-22.615737,18.192335,Micaelamys_namaquesnsis,male,adult,56,House_outdoors,23.03.2023,16,16s,R19,barcode24,FALSE,sample
R48__barcode52,8098,103.00994236385498,NA,Candidatus Saccharimonas,Saccharimonadaceae,Saccharimonadales,Saccharimonadia,Patescibacteria,Bacteria,-22.582935,18.186706,Micaelamys_namaquesnsis,male,adult,62,Bush,25.03.2023,16,16s,R48,barcode52,FALSE,sample
R56__barcode60,8098,11,NA,Candidatus Saccharimonas,Saccharimonadaceae,Saccharimonadales,Saccharimonadia,Patescibacteria,Bacteria,-22.575708,18.19194,Vole,NA,adult,49,Bush,26.03.2023,5.72,16s,R56,barcode60,FALSE,sample
R15__barcode19,8098,199.9839186,NA,Candidatus Saccharimonas,Saccharimonadaceae,Saccharimonadales,Saccharimonadia,Patescibacteria,Bacteria,-22.613508,18.192469,Micaelamys_namaquesnsis,male,adult,54,House_outdoors,23.03.2023,8,16s,R15,barcode19,FALSE,sample
R23__barcode27,8098,22,NA,Candidatus Saccharimonas,Saccharimonadaceae,Saccharimonadales,Saccharimonadia,Patescibacteria,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,30,Farm,23.03.2023,17,16s,R23,barcode27,FALSE,sample
R34__barcode38,8098,10.999999999858726,NA,Candidatus Saccharimonas,Saccharimonadaceae,Saccharimonadales,Saccharimonadia,Patescibacteria,Bacteria,-22.683846,18.160353,Micaelamys_namaquesnsis,male,juvenile,19,Bush,24.03.2023,12,16s,R34,barcode38,FALSE,sample
R05__barcode07,8098,868.9610179917436,NA,Candidatus Saccharimonas,Saccharimonadaceae,Saccharimonadales,Saccharimonadia,Patescibacteria,Bacteria,-22.580747,18.187053,Micaelamys_namaquesnsis,male,adult,43.5,Indoors,22.03.2023,6.38,16s,R05,barcode07,FALSE,sample
R50__barcode54,8098,24,NA,Candidatus Saccharimonas,Saccharimonadaceae,Saccharimonadales,Saccharimonadia,Patescibacteria,Bacteria,-22.579395,18.192067,Micaelamys_namaquesnsis,female,adult,36,Bush,26.03.2023,12,16s,R50,barcode54,FALSE,sample
R16__barcode20,8098,25,NA,Candidatus Saccharimonas,Saccharimonadaceae,Saccharimonadales,Saccharimonadia,Patescibacteria,Bacteria,-22.613508,18.192469,Mastomy_coucha,male,adult,44,House_outdoors,23.03.2023,18,16s,R16,barcode20,FALSE,sample
R09__barcode13,8098,69,NA,Candidatus Saccharimonas,Saccharimonadaceae,Saccharimonadales,Saccharimonadia,Patescibacteria,Bacteria,-22.61483,18.192715,Thallomys_paedulcus,male,adult,116,House_outdoors,23.03.2023,5.72,16s,R09,barcode13,FALSE,sample
R51__barcode55,8098,19.000000000563592,NA,Candidatus Saccharimonas,Saccharimonadaceae,Saccharimonadales,Saccharimonadia,Patescibacteria,Bacteria,-22.579473,18.191019,Micaelamys_namaquesnsis,female,adult,40,Bush,26.03.2023,18,16s,R51,barcode55,FALSE,sample
R18__barcode22,8098,25,NA,Candidatus Saccharimonas,Saccharimonadaceae,Saccharimonadales,Saccharimonadia,Patescibacteria,Bacteria,-22.615737,18.192335,Mastomy_coucha,male,adult,34,House_outdoors,23.03.2023,11.7,16s,R18,barcode22,FALSE,sample
R24__barcode28,8098,56.00000000000518,NA,Candidatus Saccharimonas,Saccharimonadaceae,Saccharimonadales,Saccharimonadia,Patescibacteria,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,33,Farm,23.03.2023,17,16s,R24,barcode28,FALSE,sample
R22__barcode26,8098,120.91388353375008,NA,Candidatus Saccharimonas,Saccharimonadaceae,Saccharimonadales,Saccharimonadia,Patescibacteria,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,35,Farm,23.03.2023,6,16s,R22,barcode26,FALSE,sample
R47__barcode51,8255,229.28399343060997,NA,Lachnospiraceae FCS020 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.583613,18.186369,Elephantulus_intufi,unidentified,adult,63,Bush,25.03.2023,27,16s,R47,barcode51,FALSE,sample
R45__barcode49,8255,15.912641256926316,NA,Lachnospiraceae FCS020 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.586753,18.184711,Micaelamys_namaquesnsis,male,adult,55,Bush,25.03.2023,16,16s,R45,barcode49,FALSE,sample
R04__barcode06,8255,12.809823200332092,NA,Lachnospiraceae FCS020 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.580747,18.187053,Mastomy_coucha,male,juvenile,7,Indoors,22.03.2023,18.3,16s,R04,barcode06,FALSE,sample
R12__barcode16,8255,165.89525902669155,NA,Lachnospiraceae FCS020 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.615088,18.192674,Micaelamys_namaquesnsis,male,adult,60,House_outdoors,23.03.2023,17.7,16s,R12,barcode16,FALSE,sample
R19__barcode24,8255,23.14074770111585,NA,Lachnospiraceae FCS020 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.615737,18.192335,Micaelamys_namaquesnsis,male,adult,56,House_outdoors,23.03.2023,16,16s,R19,barcode24,FALSE,sample
R55__barcode59,8255,11.010497257917365,NA,Lachnospiraceae FCS020 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.577246,18.191356,Micaelamys_namaquesnsis,female,adult,51,Bush,26.03.2023,29,16s,R55,barcode59,FALSE,sample
R26__barcode30,8255,12.199828716519312,NA,Lachnospiraceae FCS020 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Micaelamys_namaquesnsis,male,adult,44,Farm,23.03.2023,24,16s,R26,barcode30,FALSE,sample
R32__barcode36,8255,33.93531730139102,NA,Lachnospiraceae FCS020 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.683742,18.160822,Micaelamys_namaquesnsis,NA,adult,NA,Bush,24.03.2023,16.3,16s,R32,barcode36,FALSE,sample
R56__barcode60,8255,22.867838126903575,NA,Lachnospiraceae FCS020 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.575708,18.19194,Vole,NA,adult,49,Bush,26.03.2023,5.72,16s,R56,barcode60,FALSE,sample
R31__barcode35,8255,15.790205520434151,NA,Lachnospiraceae FCS020 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.683563,18.16095,Micaelamys_namaquesnsis,NA,adult,NA,House,24.03.2023,20,16s,R31,barcode35,FALSE,sample
R37__barcode41,8255,46.04294534202344,NA,Lachnospiraceae FCS020 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.683966,18.160235,Micaelamys_namaquesnsis,male,adult,62,Bush,24.03.2023,18,16s,R37,barcode41,FALSE,sample
R23__barcode27,8255,33.026891804311695,NA,Lachnospiraceae FCS020 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,30,Farm,23.03.2023,17,16s,R23,barcode27,FALSE,sample
R54__barcode58,8255,17.754005833775484,NA,Lachnospiraceae FCS020 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.577597,18.191299,Vole,male,adult,79,Bush,26.03.2023,24,16s,R54,barcode58,FALSE,sample
R39__barcode43,8255,31.119037017585352,NA,Lachnospiraceae FCS020 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.683512,18.161339,Micaelamys_namaquesnsis,male,adult,59,Chickens,24.03.2023,5,16s,R39,barcode43,FALSE,sample
R11__barcode15,8255,15.213799977549945,NA,Lachnospiraceae FCS020 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.615088,18.192674,Thallomys_paedulcus,male,adult,89,House_outdoors,23.03.2023,15,16s,R11,barcode15,FALSE,sample
R34__barcode38,8255,11.228860372143542,NA,Lachnospiraceae FCS020 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.683846,18.160353,Micaelamys_namaquesnsis,male,juvenile,19,Bush,24.03.2023,12,16s,R34,barcode38,FALSE,sample
R20__barcode23,8255,10.998732006891425,NA,Lachnospiraceae FCS020 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Micaelamys_namaquesnsis,male,adult,45,Farm,23.03.2023,26,16s,R20,barcode23,FALSE,sample
R14__barcode18,8255,56.97417912955701,NA,Lachnospiraceae FCS020 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.613508,18.192469,Micaelamys_namaquesnsis,male,juvenile,NA,House_outdoors,23.03.2023,11,16s,R14,barcode18,FALSE,sample
R50__barcode54,8255,24.56279644375533,NA,Lachnospiraceae FCS020 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.579395,18.192067,Micaelamys_namaquesnsis,female,adult,36,Bush,26.03.2023,12,16s,R50,barcode54,FALSE,sample
R16__barcode20,8255,28.571343790292172,NA,Lachnospiraceae FCS020 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.613508,18.192469,Mastomy_coucha,male,adult,44,House_outdoors,23.03.2023,18,16s,R16,barcode20,FALSE,sample
R09__barcode13,8255,16.59012516314785,NA,Lachnospiraceae FCS020 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.61483,18.192715,Thallomys_paedulcus,male,adult,116,House_outdoors,23.03.2023,5.72,16s,R09,barcode13,FALSE,sample
R01__barcode01,8255,19.390928379220856,NA,Lachnospiraceae FCS020 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.578899,18.189302,Mastomy_coucha,male,adult,38.7,Outdoor_kitchen,22.03.2023,5.92,16s,R01,barcode01,FALSE,sample
R51__barcode55,8255,16.02854771062741,NA,Lachnospiraceae FCS020 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.579473,18.191019,Micaelamys_namaquesnsis,female,adult,40,Bush,26.03.2023,18,16s,R51,barcode55,FALSE,sample
R22__barcode26,8255,61.11162547019545,NA,Lachnospiraceae FCS020 group,Lachnospiraceae,Lachnospirales,Clostridia,Firmicutes,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,35,Farm,23.03.2023,6,16s,R22,barcode26,FALSE,sample
R15__barcode19,8270,18.00006895172065,NA,Aestuariimicrobium,Propionibacteriaceae,Propionibacteriales,Actinobacteria,Actinobacteriota,Bacteria,-22.613508,18.192469,Micaelamys_namaquesnsis,male,adult,54,House_outdoors,23.03.2023,8,16s,R15,barcode19,FALSE,sample
R41__barcode45,8347,36.779145775079606,amylovorus;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.683512,18.161339,Micaelamys_namaquesnsis,female,adult,56,Chickens,24.03.2023,27,16s,R41,barcode45,FALSE,sample
R46__barcode50,8347,19.27483255575159,amylovorus;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.583613,18.186369,Mastomy_coucha,female,adult,45,Bush,25.03.2023,25,16s,R46,barcode50,FALSE,sample
R42__barcode46,8347,204.96509287170363,amylovorus;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.683512,18.161339,Thallomys_paedulcus,male,adult,71,Chickens,24.03.2023,28,16s,R42,barcode46,FALSE,sample
R12__barcode16,8347,16.606356370962814,amylovorus;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.615088,18.192674,Micaelamys_namaquesnsis,male,adult,60,House_outdoors,23.03.2023,17.7,16s,R12,barcode16,FALSE,sample
R19__barcode24,8347,65.38082207643492,amylovorus;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.615737,18.192335,Micaelamys_namaquesnsis,male,adult,56,House_outdoors,23.03.2023,16,16s,R19,barcode24,FALSE,sample
R40__barcode44,8347,17.447036551527255,amylovorus;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.683512,18.161339,Micaelamys_namaquesnsis,male,adult,56,Chickens,24.03.2023,18,16s,R40,barcode44,FALSE,sample
R30__barcode34,8347,50.30155585028977,amylovorus;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.683563,18.16095,Micaelamys_namaquesnsis,NA,adult,NA,House,24.03.2023,32,16s,R30,barcode34,FALSE,sample
R29__barcode33,8347,10.56108977468218,amylovorus;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.683382,18.16094,Micaelamys_namaquesnsis,NA,adult,NA,House,24.03.2023,33,16s,R29,barcode33,FALSE,sample
R33__barcode37,8347,216.33511238191977,amylovorus;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.683742,18.160822,Micaelamys_namaquesnsis,NA,adult,NA,Bush,24.03.2023,27.4,16s,R33,barcode37,FALSE,sample
R27__barcode31,8347,34.305796711178914,amylovorus;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.683319,18.160801,Micaelamys_namaquesnsis,NA,adult,NA,House_outdoors,24.03.2023,23.8,16s,R27,barcode31,FALSE,sample
R15__barcode19,8347,30.114277038517763,amylovorus;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.613508,18.192469,Micaelamys_namaquesnsis,male,adult,54,House_outdoors,23.03.2023,8,16s,R15,barcode19,FALSE,sample
R52__barcode56,8347,11.180194984174518,amylovorus;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.579473,18.191019,Micaelamys_namaquesnsis,female,adult,28,Bush,26.03.2023,30,16s,R52,barcode56,FALSE,sample
R20__barcode23,8347,35.00888463,amylovorus;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.613411,18.193519,Micaelamys_namaquesnsis,male,adult,45,Farm,23.03.2023,26,16s,R20,barcode23,FALSE,sample
R24__barcode28,8347,36.05284594347115,amylovorus;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,33,Farm,23.03.2023,17,16s,R24,barcode28,FALSE,sample
R22__barcode26,8347,37.32069834223601,amylovorus;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,35,Farm,23.03.2023,6,16s,R22,barcode26,FALSE,sample
R46__barcode50,838,14.523720394386132,gallinarum;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.583613,18.186369,Mastomy_coucha,female,adult,45,Bush,25.03.2023,25,16s,R46,barcode50,FALSE,sample
R19__barcode24,838,20.805016639404236,gallinarum;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.615737,18.192335,Micaelamys_namaquesnsis,male,adult,56,House_outdoors,23.03.2023,16,16s,R19,barcode24,FALSE,sample
R03__barcode04,838,21.140026907247528,gallinarum;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.578856,18.190222,Mastomy_coucha,male,adult,32.5,Bush,22.03.2023,22.8,16s,R03,barcode04,FALSE,sample
R30__barcode34,838,51.78396985306218,gallinarum;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.683563,18.16095,Micaelamys_namaquesnsis,NA,adult,NA,House,24.03.2023,32,16s,R30,barcode34,FALSE,sample
R27__barcode31,838,27.76484143102424,gallinarum;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.683319,18.160801,Micaelamys_namaquesnsis,NA,adult,NA,House_outdoors,24.03.2023,23.8,16s,R27,barcode31,FALSE,sample
R10__barcode14,838,11.35496934709708,gallinarum;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.615088,18.192674,Mastomy_coucha,male,adult,40,House_outdoors,23.03.2023,18.4,16s,R10,barcode14,FALSE,sample
R36__barcode40,838,10.20349510645239,gallinarum;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.683966,18.160235,Micaelamys_namaquesnsis,male,adult,52,Bush,24.03.2023,11,16s,R36,barcode40,FALSE,sample
R20__barcode23,838,33.23912382630569,gallinarum;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.613411,18.193519,Micaelamys_namaquesnsis,male,adult,45,Farm,23.03.2023,26,16s,R20,barcode23,FALSE,sample
R50__barcode54,838,10.26553680349492,gallinarum;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.579395,18.192067,Micaelamys_namaquesnsis,female,adult,36,Bush,26.03.2023,12,16s,R50,barcode54,FALSE,sample
R09__barcode13,838,17.996951638448156,gallinarum;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.61483,18.192715,Thallomys_paedulcus,male,adult,116,House_outdoors,23.03.2023,5.72,16s,R09,barcode13,FALSE,sample
R22__barcode26,838,10.698952175690312,gallinarum;,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,-22.613411,18.193519,Mastomy_coucha,male,adult,35,Farm,23.03.2023,6,16s,R22,barcode26,FALSE,sample
R29__barcode33,8381,23.981859899223064,pelogenes;,Aquitalea,Chromobacteriaceae,Burkholderiales,Gammaproteobacteria,Proteobacteria,Bacteria,-22.683382,18.16094,Micaelamys_namaquesnsis,NA,adult,NA,House,24.03.2023,33,16s,R29,barcode33,FALSE,sample
R15__barcode19,84,34.05834169062502,NA,Pantoea,Erwiniaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,-22.613508,18.192469,Micaelamys_namaquesnsis,male,adult,54,House_outdoors,23.03.2023,8,16s,R15,barcode19,FALSE,sample
